config_hash,task_pool_id,wireless_index,wireless_seed,workload_capacity_fraction,memory_available_gb_config,memory_mode,quantized_objective,continuous_objective_of_quantized_strategy,k_offload,delta_q,delta_v_gb,states_created,states_pruned,pruning_rate,peak_live_states,peak_python_memory_mb,runtime_seconds,claim
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.2,1.5,hard,235.71337173052615,235.63994601469705,5,0.1,0.1,4000,3428,0.857,69,0.0352039337158203,0.233742291922681,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.2,2.0,hard,234.89914910929355,234.66184630614543,7,0.1,0.1,6211,5283,0.8505876670423442,82,0.026041030883789,0.2410674579441547,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.2,3.0,hard,234.89914910929355,234.66184630614543,7,0.1,0.1,15623,12459,0.7974780771938809,122,0.0364627838134765,0.5400067500304431,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.2,5.0,hard,234.89914910929355,234.66184630614543,7,0.1,0.1,26061,19921,0.7643989102490312,160,0.0437755584716796,1.063939374987967,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.2,13.0,hard,234.89914910929355,234.66184630614543,7,0.1,0.1,26061,19921,0.7643989102490312,160,0.0368480682373046,1.0834395420970395,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.4,1.5,hard,235.22195446589225,235.20030137056855,5,0.1,0.1,4000,3428,0.857,69,0.0166568756103515,0.2339159169932827,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.4,2.0,hard,233.6502401289229,233.59720666789443,7,0.1,0.1,6211,5283,0.8505876670423442,82,0.0206012725830078,0.2926828749477863,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.4,3.0,hard,231.9454894560227,231.79863802436435,10,0.1,0.1,15623,12459,0.7974780771938809,122,0.0296497344970703,0.5459790410241112,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.4,5.0,hard,231.82385357967573,231.63073652867337,11,0.1,0.1,41466,30491,0.7353253267737423,202,0.0524349212646484,1.5758777499431744,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.4,13.0,hard,231.82385357967573,231.63073652867337,11,0.1,0.1,111193,75705,0.6808432185479302,336,0.1001110076904296,3.7296044169925153,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.6,1.5,hard,235.10680181606813,235.09436412193736,5,0.1,0.1,4000,3428,0.857,69,0.0166873931884765,0.1593232919694855,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.6,2.0,hard,233.4063207723207,233.37764664295528,7,0.1,0.1,6211,5283,0.8505876670423442,82,0.0206317901611328,0.2533563750330359,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.6,3.0,hard,231.2331277486909,231.16530213798225,10,0.1,0.1,15623,12459,0.7974780771938809,122,0.0296802520751953,0.5232934999512509,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.6,5.0,hard,230.20713178459317,230.0205176312304,15,0.1,0.1,41466,30491,0.7353253267737423,202,0.0459194183349609,1.301628291956149,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.6,13.0,hard,230.20713178459317,230.0205176312304,15,0.1,0.1,237779,147851,0.6218000748594283,468,0.133646011352539,7.1733597500715405,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.8,1.5,hard,235.05540885238497,235.0467156449085,5,0.1,0.1,4000,3428,0.857,69,0.0166873931884765,0.1583541670115664,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.8,2.0,hard,233.30236709553807,233.28285011014867,7,0.1,0.1,6211,5283,0.8505876670423442,82,0.0206317901611328,0.2275336249731481,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.8,3.0,hard,230.96265492675485,230.9193487361075,10,0.1,0.1,15623,12459,0.7974780771938809,122,0.0297718048095703,0.5186934580560774,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.8,5.0,hard,229.24037244396345,229.11709991391675,16,0.1,0.1,41466,30491,0.7353253267737423,202,0.0459194183349609,1.3419776660157368,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,0.8,13.0,hard,229.2147627895269,229.0707335856941,17,0.1,0.1,294111,178306,0.6062541013426903,473,0.1119670867919921,8.513646874926053,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,1.0,1.5,hard,235.02630211380608,235.0196278548035,5,0.1,0.1,4000,3428,0.857,69,0.0166873931884765,0.1537716250168159,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,1.0,2.0,hard,233.2447652672047,233.23000247492055,7,0.1,0.1,6211,5283,0.8505876670423442,82,0.0206317901611328,0.2179432499688118,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,1.0,3.0,hard,230.82024183507065,230.78860079314975,10,0.1,0.1,15623,12459,0.7974780771938809,122,0.029794692993164,0.4937915840419009,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,1.0,5.0,hard,228.75494578790347,228.6716219077045,16,0.1,0.1,41466,30491,0.7353253267737423,202,0.0459194183349609,1.2855287920683622,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,1.0,13.0,hard,228.63791232671983,228.54203053411447,17,0.1,0.1,294111,178306,0.6062541013426903,473,0.1119670867919921,8.50035458302591,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.2,1.5,hard,236.5577177222392,236.4374949409889,6,0.1,0.1,4091,3664,0.8956245416768516,55,0.0167522430419921,0.1302863750606775,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.2,2.0,hard,236.09275515939245,235.8953406372226,7,0.1,0.1,5829,5108,0.8763081145994167,71,0.0202655792236328,0.1860655830241739,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.2,3.0,hard,236.0687104252341,235.73909733876485,8,0.1,0.1,13055,10835,0.8299502106472616,97,0.0253887176513671,0.4095734580187127,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.2,5.0,hard,236.0687104252341,235.73909733876485,8,0.1,0.1,21121,16831,0.7968846172056248,109,0.029916763305664,0.648268915945664,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.2,13.0,hard,236.0687104252341,235.73909733876485,8,0.1,0.1,21121,16831,0.7968846172056248,109,0.030527114868164,0.6962920000078157,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,1.5,hard,235.9450889716794,235.9099213680348,6,0.1,0.1,4091,3664,0.8956245416768516,55,0.0167522430419921,0.1403332080226391,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,2.0,hard,234.92937104247085,234.86876137272404,8,0.1,0.1,5829,5108,0.8763081145994167,71,0.0202655792236328,0.1904160419944673,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,3.0,hard,233.0843528114009,232.93049378749217,11,0.1,0.1,13055,10835,0.8299502106472616,97,0.0254573822021484,0.4220927919959649,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,5.0,hard,232.74259771469733,232.51169675794569,12,0.1,0.1,33402,25552,0.7649841326866654,152,0.038095474243164,1.138724624994211,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,13.0,hard,232.74259771469733,232.51169675794569,12,0.1,0.1,94729,65841,0.695045867685714,291,0.0682926177978515,2.9034558749990538,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,1.5,hard,235.80295910154956,235.7827966696773,6,0.1,0.1,4091,3664,0.8956245416768516,55,0.0167827606201171,0.1336739578982815,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,2.0,hard,234.65060606349695,234.61783562993645,8,0.1,0.1,5829,5108,0.8763081145994167,71,0.0202960968017578,0.1833976249909028,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,3.0,hard,232.2684777300736,232.19830675381496,11,0.1,0.1,13055,10835,0.8299502106472616,97,0.0254878997802734,0.4122730410890654,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,5.0,hard,231.084046591122,230.90864468499575,15,0.1,0.1,33402,25552,0.7649841326866654,152,0.0381031036376953,1.019193583051674,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,13.0,hard,231.084046591122,230.90864468499575,15,0.1,0.1,213527,134118,0.6281079207781686,402,0.1001529693603515,6.2583092919085175,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,1.5,hard,235.73969898594265,235.72561849724264,6,0.1,0.1,4091,3664,0.8956245416768516,55,0.0167827606201171,0.1366323749534785,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,2.0,hard,234.53180186145968,234.50949673530033,8,0.1,0.1,5829,5108,0.8763081145994167,71,0.0202960968017578,0.1860704999417066,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,3.0,hard,231.9612001020413,231.91661224636513,11,0.1,0.1,13055,10835,0.8299502106472616,97,0.0254878997802734,0.4188961250474676,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,5.0,hard,230.16387173253048,230.04631256184297,16,0.1,0.1,33402,25552,0.7649841326866654,152,0.0381031036376953,1.0223800420062616,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,13.0,hard,230.16387173253048,230.04631256184297,16,0.1,0.1,269461,164135,0.6091233981912039,422,0.103128433227539,7.446808542008512,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,1.0,1.5,hard,235.70391837756765,235.69311314911667,6,0.1,0.1,4091,3664,0.8956245416768516,55,0.0167827606201171,0.1363602500641718,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,1.0,2.0,hard,234.46597120050728,234.4490994378968,8,0.1,0.1,5829,5108,0.8763081145994167,71,0.0202960968017578,0.1838628340046852,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,1.0,3.0,hard,231.7999554061431,231.76746093613937,11,0.1,0.1,13055,10835,0.8299502106472616,97,0.0254878997802734,0.4186063340166583,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,1.0,5.0,hard,229.6911239522308,229.59898389142276,17,0.1,0.1,33402,25552,0.7649841326866654,152,0.0381031036376953,1.0226447499589997,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,1.0,13.0,hard,229.6911239522308,229.59898389142276,17,0.1,0.1,269461,164135,0.6091233981912039,422,0.103128433227539,7.468949707923457,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.2,1.5,hard,235.10500644557044,234.99169944308008,6,0.1,0.1,3625,3049,0.841103448275862,50,0.0150737762451171,0.1252555840183049,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.2,2.0,hard,234.8845550765508,234.6550175759859,7,0.1,0.1,5337,4368,0.8184373243395165,70,0.0202960968017578,0.1789506250061094,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.2,3.0,hard,234.8845550765508,234.6550175759859,7,0.1,0.1,13841,10582,0.7645401343833538,126,0.0312519073486328,0.4219486250076443,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.2,5.0,hard,234.8845550765508,234.6550175759859,7,0.1,0.1,24163,17458,0.7225096221495675,155,0.0380687713623046,0.7062325000297278,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.2,13.0,hard,234.8845550765508,234.6550175759859,7,0.1,0.1,24163,17458,0.7225096221495675,155,0.0386791229248046,0.742926541948691,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.4,1.5,hard,234.4442036727552,234.4122165525156,6,0.1,0.1,3625,3049,0.841103448275862,50,0.0150737762451171,0.1362319579347968,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.4,2.0,hard,233.53947444743767,233.4905512349635,7,0.1,0.1,5337,4368,0.8184373243395165,70,0.0203189849853515,0.1870390840340405,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.4,3.0,hard,232.47260950157968,232.34479566257244,10,0.1,0.1,13841,10582,0.7645401343833538,126,0.0312061309814453,0.4254515001084655,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.4,5.0,hard,232.42270212197167,232.2541132781244,11,0.1,0.1,39891,27410,0.6871224085633351,225,0.0516490936279296,1.1227170419879258,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.4,13.0,hard,232.42270212197167,232.2541132781244,11,0.1,0.1,114247,71883,0.6291893879051529,313,0.0728931427001953,3.1590196669567376,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.6,1.5,hard,234.29400188344175,234.27581491944423,6,0.1,0.1,3625,3049,0.841103448275862,50,0.0151042938232421,0.1285571249900385,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.6,2.0,hard,233.2837116890421,233.25750725116723,7,0.1,0.1,5337,4368,0.8184373243395165,70,0.0203495025634765,0.1817457909928634,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.6,3.0,hard,231.7620976400623,231.69651419792697,11,0.1,0.1,13841,10582,0.7645401343833538,126,0.0312366485595703,0.4415484169730916,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.6,5.0,hard,231.14468497362304,231.00655669777873,14,0.1,0.1,39891,27410,0.6871224085633351,225,0.0516796112060546,1.136842583073303,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.6,13.0,hard,231.14468497362304,231.00655669777873,14,0.1,0.1,241946,143225,0.5919709356633298,406,0.1023120880126953,6.145068042096682,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.8,1.5,hard,234.22751683689475,234.2148630149369,6,0.1,0.1,3625,3049,0.841103448275862,50,0.0151042938232421,0.1270316670415923,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.8,2.0,hard,233.17538032734387,233.15761586830575,7,0.1,0.1,5337,4368,0.8184373243395165,70,0.0203495025634765,0.1813924999441951,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.8,3.0,hard,231.44484538567832,231.4033759771803,11,0.1,0.1,13841,10582,0.7645401343833538,126,0.0311880111694335,0.4276395000051707,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.8,5.0,hard,230.41871141384703,230.32338384128664,15,0.1,0.1,39891,27410,0.6871224085633351,225,0.0516796112060546,1.1185670419363305,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,0.8,13.0,hard,230.41871141384703,230.32338384128664,15,0.1,0.1,299378,174624,0.5832893532590905,406,0.1087093353271484,7.476219792035408,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,1.0,1.5,hard,234.19001183243145,234.18032182172527,6,0.1,0.1,3625,3049,0.841103448275862,50,0.0151042938232421,0.1294405841035768,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,1.0,2.0,hard,233.11552389210703,233.10211666493797,7,0.1,0.1,5337,4368,0.8184373243395165,70,0.0203495025634765,0.3509217910468578,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,1.0,3.0,hard,231.2789358883052,231.24879180646917,11,0.1,0.1,13841,10582,0.7645401343833538,126,0.0312366485595703,0.4693702909862622,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,1.0,5.0,hard,229.94663714693945,229.85881491547156,17,0.1,0.1,39891,27410,0.6871224085633351,225,0.0516309738159179,1.162689666962251,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,1.0,13.0,hard,229.94663714693945,229.85881491547156,17,0.1,0.1,299378,174624,0.5832893532590905,406,0.1087093353271484,7.7620994170429185,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.2,1.5,hard,235.96571904872297,235.85241204623264,6,0.1,0.1,4119,3356,0.8147608642874484,63,0.0180416107177734,0.1680752079701051,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.2,2.0,hard,235.23026720659004,235.00072970602517,7,0.1,0.1,6681,5368,0.8034725340517886,93,0.0253314971923828,0.2411532090045511,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.2,3.0,hard,235.23026720659004,235.00072970602517,7,0.1,0.1,17050,12927,0.7581818181818182,157,0.0383434295654296,0.5696267079329118,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.2,5.0,hard,235.23026720659004,235.00072970602517,7,0.1,0.1,29036,21143,0.7281650365064058,186,0.0428524017333984,0.9781236669514328,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.2,13.0,hard,235.23026720659004,235.00072970602517,7,0.1,0.1,29036,21143,0.7281650365064058,186,0.0434141159057617,1.1512977920938283,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.4,1.5,hard,235.25764417484004,235.22898744110583,6,0.1,0.1,4119,3356,0.8147608642874484,63,0.0179958343505859,0.1892532909987494,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.4,2.0,hard,233.88518657747693,233.83626336500276,7,0.1,0.1,6681,5368,0.8034725340517886,93,0.0252628326416015,0.2612425420666113,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.4,3.0,hard,232.4155067344421,232.29489940563025,10,0.1,0.1,17050,12927,0.7581818181818182,157,0.0382747650146484,0.6087388749001548,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.4,5.0,hard,232.20503324747423,231.99300116789215,12,0.1,0.1,47990,33452,0.6970618878933111,266,0.0549259185791015,1.656632083002478,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.4,13.0,hard,232.20503324747423,231.99300116789215,12,0.1,0.1,131588,84492,0.6420950238623583,388,0.0793781280517578,4.113699666922912,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.6,1.5,hard,235.099125168782,235.0829692455908,6,0.1,0.1,4119,3356,0.8147608642874484,63,0.0180263519287109,0.1729616660159081,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.6,2.0,hard,233.62942381908135,233.60321938120651,7,0.1,0.1,6681,5368,0.8034725340517886,93,0.0252933502197265,0.2595195419853553,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.6,3.0,hard,231.69961919144603,231.64795905528848,10,0.1,0.1,17050,12927,0.7581818181818182,157,0.0382823944091796,0.5991998329991475,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.6,5.0,hard,230.8217710772304,230.6905844478929,14,0.1,0.1,47990,33452,0.6970618878933111,266,0.0549564361572265,1.490977041888982,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.6,13.0,hard,230.8217710772304,230.6905844478929,14,0.1,0.1,281132,164550,0.5853122376677148,510,0.1295795440673828,7.731570708099753,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.8,1.5,hard,235.0293501829104,235.018151652812,6,0.1,0.1,4119,3356,0.8147608642874484,63,0.0180263519287109,0.1683232499053701,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.8,2.0,hard,233.52109245738313,233.50332799834504,7,0.1,0.1,6681,5368,0.8034725340517886,93,0.0252447128295898,0.2503547499654814,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.8,3.0,hard,231.42473547449208,231.391873139425,10,0.1,0.1,17050,12927,0.7581818181818182,157,0.0383052825927734,0.5846896250732243,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,0.8,5.0,hard,230.08203337243967,229.9917337038066,15,0.1,0.1,47990,33452,0.6970618878933111,266,0.0549077987670898,1.5026273329276592,quantized_global_optimum_not_continuous_global_optimum
